hour_beginning	pedestrians	to_manhattan	to_brooklyn	weather_summary	temperature	precipitation	events
6/6/2018 2:00	12	8	4	partly-cloudy-night	60	0	
6/6/2018 3:00	11	9	2	partly-cloudy-night	59	0	
6/6/2018 4:00	20	10	10	partly-cloudy-night	59	0	
6/6/2018 5:00	53	34	19	partly-cloudy-night	59	0	
6/6/2018 6:00	218	103	115	partly-cloudy-day	59	0	
6/6/2018 7:00	302	113	189	partly-cloudy-day	60	0	
6/6/2018 8:00	472	177	295	partly-cloudy-day	60	0	
6/6/2018 9:00	648	261	387	cloudy	61	0	
6/6/2018 10:00	1177	639	538	cloudy	63	0	
6/6/2018 11:00	1558	883	675	cloudy	65	0	
6/6/2018 12:00	1571	639	932	partly-cloudy-day	67	0	
6/6/2018 13:00	1702	810	892	partly-cloudy-day	68	0	
6/6/2018 14:00	1670	853	817	partly-cloudy-day	67	0	
6/6/2018 15:00	1793	813	980	cloudy	68	0	
6/6/2018 16:00	1838	896	942	cloudy	68	0	
6/6/2018 17:00	1713	872	841	cloudy	66	0	
6/6/2018 18:00	1378	739	639	cloudy	64	0	
6/6/2018 19:00	1051	577	474	cloudy	63	0	
6/6/2018 20:00	755	344	411	partly-cloudy-day	61	0	
6/6/2018 21:00	458	172	286	cloudy	60	0	
6/6/2018 22:00	262	148	114	cloudy	60	0	
6/6/2018 23:00	136	65	71	cloudy	60	0	
6/7/2018 0:00	54	20	34	cloudy	60	0	
6/7/2018 1:00	15	9	6	cloudy	60	0	
6/7/2018 2:00	11	6	5	cloudy	59	0	
6/7/2018 3:00	12	3	9	cloudy	60	0	
6/7/2018 4:00	7	6	1	cloudy	60	0	
6/7/2018 5:00	46	25	21	cloudy	59	0	
6/7/2018 6:00	124	55	69	cloudy	59	0	
6/7/2018 7:00	213	101	112	partly-cloudy-day	60	0	
6/7/2018 8:00	353	121	232	cloudy	61	0.0002	
6/7/2018 9:00	510	244	266	cloudy	61	0	
6/7/2018 10:00	966	554	412	cloudy	63	0	
6/7/2018 11:00	1604	964	640	cloudy	65	0	
6/7/2018 12:00	1762	814	948	cloudy	67	0	
6/7/2018 13:00	1859	861	998	partly-cloudy-day	68	0	
6/7/2018 14:00	2041	867	1174	partly-cloudy-day	69	0	
6/7/2018 15:00	2102	975	1127	clear-day	69	0	
6/7/2018 16:00	2023	971	1052	clear-day	69	0	
6/7/2018 17:00	2094	1004	1090	partly-cloudy-day	67	0	
6/7/2018 18:00	1693	918	775	clear-day	66	0	
6/7/2018 19:00	1399	756	643	clear-day	64	0	
6/7/2018 20:00	999	423	576	clear-day	63	0	
6/7/2018 21:00	564	223	341	partly-cloudy-night	62	0	
6/7/2018 22:00	343	149	194	partly-cloudy-night	61	0	
6/7/2018 23:00	150	76	74	partly-cloudy-night	61	0	
6/8/2018 0:00	59	27	32	partly-cloudy-night	60	0	
6/8/2018 1:00	26	10	16	clear-night	60	0	
6/8/2018 2:00	15	4	11	clear-night	59	0	
6/8/2018 3:00	8	5	3	clear-night	59	0	
6/8/2018 4:00	6	4	2	clear-night	58	0	
6/8/2018 5:00	153	133	20	clear-night	58	0	
6/8/2018 6:00	215	101	114	clear-day	58	0	
6/8/2018 7:00	288	96	192	clear-day	60	0	
6/8/2018 8:00	462	171	291	clear-day	63	0.0002	
6/8/2018 9:00	572	292	280	clear-day	67	0	
6/8/2018 10:00	1318	720	598	clear-day	71	0	
6/8/2018 11:00	1748	973	775	clear-day	74	0	
6/8/2018 12:00	1900	928	972	clear-day	78	0	
6/8/2018 13:00	1959	956	1003	partly-cloudy-day	79	0	
6/8/2018 14:00	2127	1020	1107	partly-cloudy-day	79	0	
6/8/2018 15:00	2075	1028	1047	partly-cloudy-day	79	0	
6/8/2018 16:00	2284	1065	1219	partly-cloudy-day	77	0	
6/8/2018 17:00	1963	1103	860	partly-cloudy-day	79	0	
6/8/2018 18:00	1709	950	759	partly-cloudy-day	78	0	
6/8/2018 19:00	1516	810	706	partly-cloudy-day	78	0	
6/8/2018 20:00	1284	591	693	partly-cloudy-day	78	0	
6/8/2018 21:00	806	291	515	partly-cloudy-night	76	0	
6/8/2018 22:00	400	151	249	partly-cloudy-night	74	0	
6/8/2018 23:00	274	114	160	partly-cloudy-night	73	0	
6/9/2018 0:00	150	74	76	partly-cloudy-night	72	0	
6/9/2018 1:00	71	46	25	clear-night	70	0	
6/9/2018 2:00	38	20	18	clear-night	70	0	
6/9/2018 3:00	15	10	5	clear-night	69	0.0002	
6/9/2018 4:00	17	11	6	clear-night	68	0	
6/9/2018 5:00	58	35	23	clear-night	67	0	
6/9/2018 6:00	121	57	64	clear-day	67	0	
6/9/2018 7:00	184	80	104	clear-day	68	0	
6/9/2018 8:00	546	276	270	clear-day	69	0	
6/9/2018 9:00	742	417	325	clear-day	72	0	
6/9/2018 10:00	1539	929	610	clear-day	74	0	
6/9/2018 11:00	2084	1239	845	clear-day	76	0	
6/9/2018 12:00	2318	1179	1139	clear-day	77	0	
6/9/2018 13:00	2591	1236	1355	clear-day	79	0	
6/9/2018 14:00	2854	1382	1472	partly-cloudy-day	79	0	
6/9/2018 15:00	3062	1495	1567	clear-day	79	0	
6/9/2018 16:00	2944	1252	1692	partly-cloudy-day	75	0	
6/9/2018 17:00	2681	1290	1391	clear-day	77	0	
6/9/2018 18:00	2434	1104	1330	clear-day	75	0	
6/9/2018 19:00	2084	921	1163	clear-day	72	0	
6/9/2018 20:00	1606	640	966	partly-cloudy-day	71	0	
6/9/2018 21:00	887	280	607	clear-night	69	0	
6/9/2018 22:00	493	204	289	clear-night	69	0	
6/9/2018 23:00	345	166	179	clear-night	68	0	
6/10/2018 0:00	169	74	95	clear-night	69	0.0002	
6/10/2018 1:00	91	44	47	partly-cloudy-night	70	0	
6/10/2018 2:00	50	25	25	partly-cloudy-night	69	0	
6/10/2018 3:00	15	5	10	cloudy	69	0	
6/10/2018 4:00	11	6	5	partly-cloudy-night	69	0	
6/10/2018 5:00	47	33	14	partly-cloudy-night	69	0	
6/10/2018 6:00	75	26	49	partly-cloudy-day	68	0	
6/10/2018 7:00	113	56	57	partly-cloudy-day	68	0	
6/10/2018 8:00	247	129	118	cloudy	67	0	
6/10/2018 9:00	440	250	190	partly-cloudy-day	67	0.0006	
6/10/2018 10:00	1126	665	461	partly-cloudy-day	67	0	
6/10/2018 11:00	1607	768	839	partly-cloudy-day	68	0	
6/10/2018 12:00	1737	959	778	partly-cloudy-day	69	0	
6/10/2018 13:00	1928	841	1087	partly-cloudy-day	69	0.0012	
6/10/2018 14:00	2088	1034	1054	partly-cloudy-day	68	0.0013	
6/10/2018 15:00	2127	928	1199	cloudy	67	0.0011	
6/10/2018 16:00	1897	737	1160	cloudy	67	0.0023	
6/10/2018 17:00	1413	600	813	cloudy	65	0.0035	
6/10/2018 18:00	1333	585	748	partly-cloudy-day	64	0.0027	
6/10/2018 19:00	1027	491	536	partly-cloudy-day	64	0.0005	
6/10/2018 20:00	698	299	399	partly-cloudy-day	63	0.0004	
6/10/2018 21:00	446	182	264	partly-cloudy-night	61	0.0013	
6/10/2018 22:00	229	87	142	cloudy	61	0.0027	
6/10/2018 23:00	75	24	51	partly-cloudy-night	61	0.002	
6/11/2018 0:00	24	8	16	cloudy	59	0.0042	
6/11/2018 1:00	10	7	3	cloudy	58	0.0101	
6/11/2018 2:00	5	4	1	partly-cloudy-night	57	0.0116	
6/11/2018 3:00	6	3	3	cloudy	57	0.0082	
6/11/2018 4:00	5	1	4	partly-cloudy-night	57	0.003	
6/11/2018 5:00	38	23	15	partly-cloudy-night	57	0.0006	
6/11/2018 6:00	119	54	65	partly-cloudy-day	58	0.0008	
6/11/2018 7:00	240	98	142	partly-cloudy-day	58	0.0002	
6/11/2018 8:00	386	159	227	partly-cloudy-day	60	0.0026	
6/11/2018 9:00	632	344	288	partly-cloudy-day	62	0	
6/11/2018 10:00	1182	611	571	clear-day	64	0	
6/11/2018 11:00	1764	839	925	clear-day	66	0	
6/11/2018 12:00	1937	907	1030	clear-day	67	0	
6/11/2018 13:00	1984	873	1111	clear-day	69	0	
6/11/2018 14:00	2270	1009	1261	clear-day	69	0	
6/11/2018 15:00	2201	1057	1144	clear-day	69	0	
6/11/2018 16:00	2276	1155	1121	clear-day	69	0	
6/11/2018 17:00	2208	1156	1052	clear-day	68	0	
6/11/2018 18:00	1968	1175	793	clear-day	67	0	
6/11/2018 19:00	1866	1104	762	clear-day	65	0	
6/11/2018 20:00	1153	463	690	clear-day	63	0	
6/11/2018 21:00	713	246	467	clear-night	61	0	
6/11/2018 22:00	235	95	140	clear-night	60	0	
6/11/2018 23:00	158	71	87	clear-night	59	0	
6/12/2018 0:00	70	32	38	clear-night	58	0	
6/12/2018 1:00	29	14	15	clear-night	58	0	
6/12/2018 2:00	11	3	8	clear-night	57	0.0002	
6/12/2018 3:00	4	0	4	clear-night	56	0	
6/12/2018 4:00	3	1	2	clear-night	56	0	
6/12/2018 5:00	67	38	29	clear-night	55	0	
6/12/2018 6:00	178	86	92	clear-day	55	0	
6/12/2018 7:00	262	109	153	clear-day	59	0	
6/12/2018 8:00	516	145	371	clear-day	61	0	
6/12/2018 9:00	717	391	326	clear-day	63	0	
6/12/2018 10:00	1425	868	557	clear-day	66	0	
6/12/2018 11:00	1589	784	805	clear-day	69	0	
6/12/2018 12:00	1807	857	950	clear-day	70	0	
6/12/2018 13:00	2003	961	1042	clear-day	71	0	
6/12/2018 14:00	2190	1018	1172	clear-day	72	0	
6/12/2018 15:00	2154	929	1225	clear-day	72	0	
6/12/2018 16:00	1893	964	929	clear-day	71	0	
6/12/2018 17:00	1975	1078	897	clear-day	71	0	
6/12/2018 18:00	1835	1022	813	clear-day	70	0	
6/12/2018 19:00	1437	791	646	clear-day	67	0	
6/12/2018 20:00	1098	514	584	clear-day	66	0	
6/12/2018 21:00	597	220	377	clear-night	64	0	
